央视卫视,#genre#
CCTV2财经,http://112.30.73.119:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路15』
CCTV2财经,http://45.192.97.170:8880/play/2.m3u8$LR•IPV4•29『线路16』
CCTV2财经,http://f.123.rr.kg/163189/cctv2$LR•IPV4•29『线路17』
CCTV2财经,http://120.48.113.49:6006/631780532$LR•IPV4•29『线路18』
CCTV2财经,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000031113&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路19』
CCTV2财经,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031101&livemode=1&stbId=yu&mode=1&$8M$LR•IPV4•29『线路20』
CCTV2财经,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路21』
CCTV2财经,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=yu&mode=1&$8M$LR•IPV4•29『线路22』
CCTV2财经,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265002&livemode=1&stbId=yu&mode=1&$6M$LR•IPV4•29『线路23』
CCTV2财经,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=8b1ef854627b2932a03253027be80a$LR•IPV4•29『线路24』
CCTV2财经,http://111.8.242.127:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路25』
CCTV2财经,http://218.206.193.218:8888/hls/2/index.m3u8$LR•IPV4•29『线路26』
CCTV2财经,http://222.134.19.49:8090/631780532$LR•IPV4•29『线路27』
CCTV2财经,http://223.167.230.155:4022/rtp/239.45.3.208:5140$LR•IPV4•29『线路28』
CCTV2财经,http://74.91.26.218:82/live/cctv2hd.m3u8$LR•IPV4•29『线路29』
CCTV2财经,http://pull-hs-f5.flive.douyincdn.com/media/stream-119931326014423724/index.m3u8?expire=1789811679&sign=9b7bacf7b2b0f44a019da2bda0583b64&volcSecret=9b7bacf7b2b0f44a019da2bda0583b64&volcTime=1789811679&arch_hrchy=w1&major_anchor_level=common&exp_hrchy=w1&t_id=037-202609121754384D1808FE1FB0568B86EA-c1aXLw$LR•IPV4•29『线路30』
CCTV3综艺,http://mg.cttv.vip/624878271$LR•IPV4•29『线路1』
CCTV3综艺,http://chen.ccwu.cc:1234/624878271$LR•IPV4•29『线路2』
CCTV3综艺,http://2280.eu.org:1234/624878271$LR•IPV4•29『线路3』
CCTV3综艺,http://38.75.136.137:98/gslb/dsdqpub/cctv3hd.m3u8?auth=testpub$LR•IPV4•29『线路4』
CCTV3综艺,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009$LR•IPV4•29『线路5』
CCTV3综艺,http://38.75.136.137:98/gslb/dsdqca/cctv3hd.m3u8?auth=test20251009$LR•IPV4•29『线路6』
CCTV3综艺,http://38.75.136.137:98/gslb/dsdqca/scwshd.m3u8?auth=test20251009$LR•IPV4•29『线路7』
CCTV3综艺,http://120.76.248.139/live/bfgd/4200000062.m3u8$LR•IPV4•29『线路8』
CCTV3综艺,http://107.150.60.122/live/cctv3hd.m3u8$LR•IPV4•29『线路9』
CCTV3综艺,http://192.151.150.154/live/cctv3hd.m3u8$LR•IPV4•29『线路10』
CCTV3综艺,http://198.204.228.26/live/cctv3hd.m3u8$LR•IPV4•29『线路11』
CCTV3综艺,http://bztv.tvbus.cc:8081/cdnlive/cctv3.m3u8$LR•IPV4•29『线路12』
CCTV3综艺,http://173.208.212.130:8181/720p/cctv3.m3u8$LR•IPV4•29『线路13』
CCTV3综艺,http://173.208.212.130:8181/1080p/cctv3.m3u8$LR•IPV4•29『线路14』
CCTV3综艺,http://112.30.73.119:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路15』
CCTV3综艺,http://112.30.73.119:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路16』
CCTV3综艺,http://45.192.97.170:8880/play/3.m3u8$LR•IPV4•29『线路17』
CCTV3综艺,http://f.123.rr.kg/163189/cctv3$LR•IPV4•29『线路18』
CCTV3综艺,http://120.48.113.49:6006/624878271$LR•IPV4•29『线路19』
CCTV3综艺,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000002000020548&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路20』
CCTV3综艺,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000011218&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路21』
CCTV3综艺,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265003&livemode=1&stbId=yu&mode=1&$6M$LR•IPV4•29『线路22』
CCTV3综艺,http://218.206.193.218:8888/hls/3/index.m3u8$LR•IPV4•29『线路23』
CCTV3综艺,http://222.134.19.49:8090/624878271$LR•IPV4•29『线路24』
CCTV3综艺,http://69.30.245.50/live/cctv3.m3u8$LR•IPV4•29『线路25』
CCTV3综艺,http://223.167.230.155:4022/rtp/239.45.1.68:5140$LR•IPV4•29『线路26』
CCTV3综艺,http://74.91.26.218:82/live/cctv3hd.m3u8$LR•IPV4•29『线路27』
CCTV3综艺,https://tx-origin.pull.yximgs.com/gifshow/kwai_actL_ol_act_14941467572_strL_GameAvcFhdL0.flv?txSecret=fc894566f793db3c930fda4d7eaf94ea&txTime=6aa769ed&stat=W94cwb9pJMz1MWHtfINnCw%2BHXL6FgkX9N%2FOztZV6XQDvrA5E0fDdN8oxgY4vEL7U&tsc=origin&highTraffic=2&oidc=watchmen&sidc=2062&no_script=1&srcStrm=fWb_MiB0kr4&ss=s20&tfc_buyer=0$LR•IPV4•29『线路28』
CCTV4中文国际,http://cfss.cc/cdn/dy/CCTV4...flv$LR•IPV4•29『线路1』
CCTV4中文国际,http://mg.cttv.vip/631780421$LR•IPV4•29『线路2』
CCTV4中文国际,http://mg.cttv.vip/608807419$LR•IPV4•29『线路3』
CCTV4中文国际,http://mg.cttv.vip/608807416$LR•IPV4•29『线路4』
CCTV4中文国际,http://chen.ccwu.cc:1234/631780421$LR•IPV4•29『线路5』
CCTV4中文国际,http://chen.ccwu.cc:1234/608807419$LR•IPV4•29『线路6』
CCTV4中文国际,http://chen.ccwu.cc:1234/608807416$LR•IPV4•29『线路7』
CCTV4中文国际,http://2280.eu.org:1234/631780421$LR•IPV4•29『线路8』
CCTV4中文国际,http://2280.eu.org:1234/608807419$LR•IPV4•29『线路9』
CCTV4中文国际,http://2280.eu.org:1234/608807416$LR•IPV4•29『线路10』
CCTV4中文国际,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub$LR•IPV4•29『线路11』
CCTV4中文国际,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub$LR•IPV4•29『线路12』
CCTV4中文国际,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009$LR•IPV4•29『线路13』
CCTV4中文国际,http://38.75.136.137:98/gslb/dsdqca/cctv4hd.m3u8?auth=test20251009$LR•IPV4•29『线路14』
CCTV4中文国际,http://38.75.136.137:98/gslb/dsdqca/hljwshd.m3u8?auth=test20251009$LR•IPV4•29『线路15』
CCTV4中文国际,http://38.75.136.137:98/gslb/dsdqca/ynwshd.m3u8?auth=test20251009$LR•IPV4•29『线路16』
CCTV4中文国际,http://120.76.248.139/live/bfgd/4200000063.m3u8$LR•IPV4•29『线路17』
CCTV4中文国际,http://107.150.60.122/live/cctv4hd.m3u8$LR•IPV4•29『线路18』
CCTV4中文国际,http://107.150.60.122/live/cctv4k.m3u8$LR•IPV4•29『线路19』
CCTV4中文国际,http://192.151.150.154/live/cctv4hd.m3u8$LR•IPV4•29『线路20』
CCTV4中文国际,http://192.151.150.154/live/cctv4k.m3u8$LR•IPV4•29『线路21』
CCTV4中文国际,http://198.204.228.26/live/cctv4hd.m3u8$LR•IPV4•29『线路22』
CCTV4中文国际,http://198.204.228.26/live/cctv4k.m3u8$LR•IPV4•29『线路23』
CCTV4中文国际,http://bztv.tvbus.cc:8081/cdnlive/cctv4.m3u8$LR•IPV4•29『线路24』
CCTV4中文国际,http://173.208.212.130:8181/720p/cctv4.m3u8$LR•IPV4•29『线路25』
CCTV4中文国际,http://173.208.212.130:8181/720p/cctv4k.m3u8$LR•IPV4•29『线路26』
CCTV4中文国际,http://173.208.212.130:8181/1080p/cctv4.m3u8$LR•IPV4•29『线路27』
CCTV4中文国际,http://112.30.73.119:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路28』
CCTV4中文国际,http://45.192.97.170:8880/play/4.m3u8$LR•IPV4•29『线路29』
CCTV4中文国际,http://45.192.97.170:8880/play/18.m3u8$LR•IPV4•29『线路30』
CCTV4中文国际,http://45.192.97.170:8880/play/19.m3u8$LR•IPV4•29『线路31』
CCTV4中文国际,http://f.123.rr.kg/163189/cctv4$LR•IPV4•29『线路32』
CCTV4中文国际,http://120.48.113.49:6006/631780421$LR•IPV4•29『线路33』
CCTV4中文国际,http://120.48.113.49:6006/608807419$LR•IPV4•29『线路34』
CCTV4中文国际,http://120.48.113.49:6006/608807416$LR•IPV4•29『线路35』
CCTV4中文国际,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000030093&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路36』
CCTV4中文国际,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031102&livemode=1&stbId=yu&mode=1&$8M$LR•IPV4•29『线路37』
CCTV4中文国际,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路38』
CCTV4中文国际,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265004&livemode=1&stbId=yu&mode=1&$6M$LR•IPV4•29『线路39』
CCTV4中文国际,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=ce40011999fc355a79c9a11429fcf3$LR•IPV4•29『线路40』
CCTV4中文国际,http://111.8.242.127:9999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路41』
CCTV4中文国际,http://218.206.193.218:8888/hls/4/index.m3u8$LR•IPV4•29『线路42』
CCTV4中文国际,http://222.134.19.49:8090/631780421$LR•IPV4•29『线路43』
CCTV4中文国际,http://222.134.19.49:8090/608807419$LR•IPV4•29『线路44』
CCTV4中文国际,http://222.134.19.49:8090/608807416$LR•IPV4•29『线路45』
CCTV4中文国际,http://223.167.230.155:4022/rtp/239.45.0.2:5140$LR•IPV4•29『线路46』
CCTV4中文国际,http://198.204.240.250:82/live/cctv4k.m3u8$LR•IPV4•29『线路47』
CCTV4中文国际,http://74.91.26.218:82/live/cctv4hd.m3u8$LR•IPV4•29『线路48』
CCTV5体育,http://mg.cttv.vip/641886683$LR•IPV4•29『线路1』
CCTV5体育,http://chen.ccwu.cc:1234/641886683$LR•IPV4•29『线路2』
CCTV5体育,http://2280.eu.org:1234/641886683$LR•IPV4•29『线路3』
CCTV5体育,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub$LR•IPV4•29『线路4』
CCTV5体育,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub$LR•IPV4•29『线路5』
CCTV5体育,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009$LR•IPV4•29『线路6』
CCTV5体育,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009$LR•IPV4•29『线路7』
CCTV5体育,http://38.75.136.137:98/gslb/dsdqca/cctv5hd.m3u8?auth=test20251009$LR•IPV4•29『线路8』
CCTV5体育,http://38.75.136.137:98/gslb/dsdqca/jlwshd.m3u8?auth=test20251009$LR•IPV4•29『线路9』
CCTV5体育,http://38.75.136.137:98/gslb/dsdqca/xjwshd.m3u8?auth=test20251009$LR•IPV4•29『线路10』
CCTV5体育,http://120.76.248.139/live/bfgd/4200000064.m3u8$LR•IPV4•29『线路11』
CCTV5体育,http://120.76.248.139/live/bfgd/4200000246.m3u8$LR•IPV4•29『线路12』
CCTV5体育,http://107.150.60.122/live/cctv5hd.m3u8$LR•IPV4•29『线路13』
CCTV5体育,http://107.150.60.122/live/cctv5p.m3u8$LR•IPV4•29『线路14』
CCTV5体育,http://192.151.150.154/live/cctv5hd.m3u8$LR•IPV4•29『线路15』
CCTV5体育,http://192.151.150.154/live/cctv5p.m3u8$LR•IPV4•29『线路16』
CCTV5体育,http://198.204.228.26/live/cctv5hd.m3u8$LR•IPV4•29『线路17』
CCTV5体育,http://198.204.228.26/live/cctv5p.m3u8$LR•IPV4•29『线路18』
CCTV5体育,http://bztv.tvbus.cc:8081/cdnlive/cctv5.m3u8$LR•IPV4•29『线路19』
CCTV5体育,http://bztv.tvbus.cc:8081/cdnlive/cctv5p.m3u8$LR•IPV4•29『线路20』
CCTV5体育,http://173.208.212.130:8181/720p/cctv5.m3u8$LR•IPV4•29『线路21』
CCTV5体育,http://173.208.212.130:8181/720p/cctv5p.m3u8$LR•IPV4•29『线路22』
CCTV5体育,http://173.208.212.130:8181/1080p/cctv5.m3u8$LR•IPV4•29『线路23』
CCTV5体育,http://173.208.212.130:8181/1080p/cctv5p.m3u8$LR•IPV4•29『线路24』
CCTV5体育,http://112.30.73.119:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路25』
CCTV5体育,http://112.30.73.119:9901/tsfile/live/1422_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路26』
CCTV5体育,http://45.192.97.170:8880/play/5.m3u8$LR•IPV4•29『线路27』
CCTV5体育,http://120.48.113.49:6006/641886683$LR•IPV4•29『线路28』
CCTV5体育,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000016619&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路29』
CCTV5体育,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路30』
CCTV5体育,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265005&livemode=1&stbId=yu&mode=1&$6M$LR•IPV4•29『线路31』
CCTV5体育,http://111.8.242.127:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路32』
CCTV5体育,http://218.206.193.218:8888/hls/5/index.m3u8$LR•IPV4•29『线路33』
CCTV5体育,http://222.134.19.49:8090/641886683$LR•IPV4•29『线路34』
CCTV5体育,http://223.167.230.155:4022/rtp/239.45.1.69:5140$LR•IPV4•29『线路35』
CCTV5体育,https://myip.pdtvhd.com/Sports/streams/CCTV5pul.m3u8$LR•IPV4•29『线路36』
CCTV5+体育赛事,http://mg.cttv.vip/641886773$LR•IPV4•29『线路1』
CCTV5+体育赛事,http://chen.ccwu.cc:1234/641886773$LR•IPV4•29『线路2』
CCTV5+体育赛事,http://2280.eu.org:1234/641886773$LR•IPV4•29『线路3』
CCTV5+体育赛事,http://45.192.97.170:8880/play/6.m3u8$LR•IPV4•29『线路4』
CCTV5+体育赛事,http://120.48.113.49:6006/641886773$LR•IPV4•29『线路5』
CCTV5+体育赛事,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000018504&livemode=1&stbId=yu&mode=1&$8M$LR•IPV4•29『线路6』
CCTV5+体育赛事,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路7』
CCTV5+体育赛事,http://223.112.114.228:50080/newlive/live/hls/180/live.m3u8$LR•IPV4•29『线路8』
CCTV5+体育赛事,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=36c4fdb7044799dbafba32758e6903$LR•IPV4•29『线路9』
CCTV5+体育赛事,http://111.8.242.127:9999/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路10』
CCTV5+体育赛事,http://222.134.19.49:8090/641886773$LR•IPV4•29『线路11』
CCTV6电影,http://mg.cttv.vip/624878396$LR•IPV4•29『线路1』
CCTV6电影,http://chen.ccwu.cc:1234/624878396$LR•IPV4•29『线路2』
CCTV6电影,http://2280.eu.org:1234/624878396$LR•IPV4•29『线路3』
CCTV6电影,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub$LR•IPV4•29『线路4』
CCTV6电影,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009$LR•IPV4•29『线路5』
CCTV6电影,http://38.75.136.137:98/gslb/dsdqca/cctv6hd.m3u8?auth=test20251009$LR•IPV4•29『线路6』
CCTV6电影,http://38.75.136.137:98/gslb/dsdqca/hinwshd.m3u8?auth=test20251009$LR•IPV4•29『线路7』
CCTV6电影,http://120.76.248.139/live/bfgd/4200000065.m3u8$LR•IPV4•29『线路8』
CCTV6电影,http://107.150.60.122/live/cctv6hd.m3u8$LR•IPV4•29『线路9』
CCTV6电影,http://192.151.150.154/live/cctv6hd.m3u8$LR•IPV4•29『线路10』
CCTV6电影,http://198.204.228.26/live/cctv6hd.m3u8$LR•IPV4•29『线路11』
CCTV6电影,http://bztv.tvbus.cc:8081/cdnlive/cctv6.m3u8$LR•IPV4•29『线路12』
CCTV6电影,http://173.208.212.130:8181/720p/cctv6.m3u8$LR•IPV4•29『线路13』
CCTV6电影,http://173.208.212.130:8181/1080p/cctv6.m3u8$LR•IPV4•29『线路14』
CCTV6电影,http://112.30.73.119:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路15』
CCTV6电影,http://112.30.73.119:9901/tsfile/live/1423_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路16』
CCTV6电影,http://45.192.97.170:8880/play/7.m3u8$LR•IPV4•29『线路17』
CCTV6电影,http://120.48.113.49:6006/624878396$LR•IPV4•29『线路18』
CCTV6电影,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000018433&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路19』
CCTV6电影,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=yu&mode=1&$4M$LR•IPV4•29『线路20』
CCTV6电影,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265006&livemode=1&stbId=yu&mode=1&$6M$LR•IPV4•29『线路21』
CCTV6电影,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=6117099895556651277&livemode=1&stbId=yu&mode=1&$2M$LR•IPV4•29『线路22』
CCTV6电影,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=d2ae3660e2dc1987d37e10061e65d8$LR•IPV4•29『线路23』
CCTV6电影,http://218.13.170.98:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路24』
CCTV6电影,http://111.8.242.127:9999/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路25』
CCTV6电影,http://218.206.193.218:8888/hls/6/index.m3u8$LR•IPV4•29『线路26』
CCTV6电影,http://222.134.19.49:8090/624878396$LR•IPV4•29『线路27』
CCTV6电影,http://69.30.245.50/live/cctv6.m3u8$LR•IPV4•29『线路28』
CCTV6电影,http://223.167.230.155:4022/rtp/239.45.1.70:5140$LR•IPV4•29『线路29』
CCTV6电影,http://198.204.240.250:82/live/cctv6.m3u8$LR•IPV4•29『线路30』
CCTV7国防军事,http://mg.cttv.vip/673168121$LR•IPV4•29『线路1』
CCTV7国防军事,http://chen.ccwu.cc:1234/673168121$LR•IPV4•29『线路2』
CCTV7国防军事,http://2280.eu.org:1234/673168121$LR•IPV4•29『线路3』
CCTV7国防军事,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub$LR•IPV4•29『线路4』
CCTV7国防军事,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009$LR•IPV4•29『线路5』
CCTV7国防军事,http://38.75.136.137:98/gslb/dsdqca/cctv7hd.m3u8?auth=test20251009$LR•IPV4•29『线路6』
CCTV7国防军事,http://38.75.136.137:98/gslb/dsdqca/sswshd.m3u8?auth=test20251009$LR•IPV4•29『线路7』
CCTV7国防军事,http://120.76.248.139/live/bfgd/4200000127.m3u8$LR•IPV4•29『线路8』
CCTV7国防军事,http://107.150.60.122/live/cctv7hd.m3u8$LR•IPV4•29『线路9』
CCTV7国防军事,http://192.151.150.154/live/cctv7hd.m3u8$LR•IPV4•29『线路10』
CCTV7国防军事,http://198.204.228.26/live/cctv7hd.m3u8$LR•IPV4•29『线路11』
CCTV7国防军事,http://bztv.tvbus.cc:8081/cdnlive/cctv7.m3u8$LR•IPV4•29『线路12』
CCTV7国防军事,http://173.208.212.130:8181/720p/cctv7.m3u8$LR•IPV4•29『线路13』
